evidence_candidate_id,evidence_unit_id,rule_id,rule_type,referenced_rule_status,severity,candidate_id,item_sequence,product_id,product_name,ingredient_ids,ingredient_names,ingredient_scope,document_type,source_id,source_url,source_version,source_pdf_sha256,source_page_text_sha256,retrieved_at,retrieved_at_utc,raw_candidate_source_locator,raw_candidate_evidence_text,evidence_text_override,evidence_text_override_reason,shortlist_source_locator,shortlist_evidence_text,shortlist_changed_from_candidate,reviewed_source_locator,reviewed_evidence_text,operational_source_locator,operational_evidence_text,rule_scope,referenced_runtime_condition,rule_message_ko,next_action_ko,referenced_code_link,shortlist_rank,recommendation,evidence_status,candidate_operational_status,status_reason,analysis_status,analysis_exclusion_reason,duplicate_flag,duplicate_group,duplicate_location,duplicate_location_group_id,duplicate_text,duplicate_text_group_id,reviewer_id,reviewer_role,reviewed_at
EXP-OTC-01-NB-P1-B9-decongestant_hypertension,OTC-V51-EU-64db5c31208ba685,OTC-RULE-014,decongestant_hypertension,released,high,EXP-OTC-01,201110646,MFDS-201110646,덱스피드연질캡슐(덱시부프로펜),ING-dexibuprofen,덱시부프로펜,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/201110646/NB,sha256:1fb48f840d563a2ee2e20c1cf8d9b5d4f5461704db10a8c0970512869889b394,1fb48f840d563a2ee2e20c1cf8d9b5d4f5461704db10a8c0970512869889b394,4442260523b9a3fef271fd850cfcd5889cf5a98cf7356f635e1047243badc889,2026-07-14,2026-07-14T02:56:31.878369+00:00,"사용상의주의사항 PDF p.1, 문단 9","의사와 환자는 이러한 심혈관계 증상의 발현(드러냄)에 대하여 신중히 모니터링하여야 하며, 이는 심혈관계",false,,,,false,,,,,pancol_a_phenylephrine_hypertension,item_sequence=196800036|flags=decongestant_hypertension,고혈압 또는 심혈관질환에서 비충혈제거제 주의가 필요할 수 있습니다.,복용 전 의사 또는 약사와 상담하세요.,src/lib/otc/engine.ts:1051,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,true,text:OTC-V51-TEXT-d013dc68f5473030,false,,true,OTC-V51-TEXT-d013dc68f5473030,,,
EXP-OTC-01-NB-P10-B12-maximum_duration,OTC-V51-EU-5e0024872c4cd37b,OTC-RULE-015,maximum_duration,draft,caution,EXP-OTC-01,201110646,MFDS-201110646,덱스피드연질캡슐(덱시부프로펜),ING-dexibuprofen,덱시부프로펜,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/201110646/NB,sha256:1fb48f840d563a2ee2e20c1cf8d9b5d4f5461704db10a8c0970512869889b394,1fb48f840d563a2ee2e20c1cf8d9b5d4f5461704db10a8c0970512869889b394,f13fa39f7256fb4b5bd3d52085e3da28bde9f8ad4df9dbb98420a15d4d4dccf5,2026-07-14,2026-07-14T02:56:31.878369+00:00,"사용상의주의사항 PDF p.10, 문단 12",장기간 코르티코스테로이드를 복용해 온 환자에게 이 약을 투여하고자 할 경우에는 서서히 용량을 감소시켜,false,,,,false,,,,,pancol_a_continuous_use,scope_only_no_structured_binding,허가된 연속 복용 기간을 넘었을 수 있습니다.,증상이 지속되면 추가 복용 대신 약사 또는 의사와 상담하세요.,src/lib/otc/engine.ts:991,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,false,,false,,false,,,,
EXP-OTC-01-NB-P10-B15-decongestant_hypertension,OTC-V51-EU-63bdc79881fec296,OTC-RULE-014,decongestant_hypertension,released,high,EXP-OTC-01,201110646,MFDS-201110646,덱스피드연질캡슐(덱시부프로펜),ING-dexibuprofen,덱시부프로펜,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/201110646/NB,sha256:1fb48f840d563a2ee2e20c1cf8d9b5d4f5461704db10a8c0970512869889b394,1fb48f840d563a2ee2e20c1cf8d9b5d4f5461704db10a8c0970512869889b394,f13fa39f7256fb4b5bd3d52085e3da28bde9f8ad4df9dbb98420a15d4d4dccf5,2026-07-14,2026-07-14T02:56:31.878369+00:00,"사용상의주의사항 PDF p.10, 문단 15",축과 관련이 있는 알레르기 또는 과민반응 후 발생하는 심혈관계 증상으로 심근경색을 초래할 수 있다.,false,,,,false,,,,,pancol_a_phenylephrine_hypertension,item_sequence=196800036|flags=decongestant_hypertension,고혈압 또는 심혈관질환에서 비충혈제거제 주의가 필요할 수 있습니다.,복용 전 의사 또는 약사와 상담하세요.,src/lib/otc/engine.ts:1051,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,false,,false,,false,,,,
EXP-OTC-01-NB-P10-B16-maximum_duration,OTC-V51-EU-c8024976aa8ff52a,OTC-RULE-015,maximum_duration,draft,caution,EXP-OTC-01,201110646,MFDS-201110646,덱스피드연질캡슐(덱시부프로펜),ING-dexibuprofen,덱시부프로펜,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/201110646/NB,sha256:1fb48f840d563a2ee2e20c1cf8d9b5d4f5461704db10a8c0970512869889b394,1fb48f840d563a2ee2e20c1cf8d9b5d4f5461704db10a8c0970512869889b394,f13fa39f7256fb4b5bd3d52085e3da28bde9f8ad4df9dbb98420a15d4d4dccf5,2026-07-14,2026-07-14T02:56:31.878369+00:00,"사용상의주의사항 PDF p.10, 문단 16",19) 비스테로이드성 소염(항염)진통제를 장기간 복용하는 여성에서 일시적인 불임이 보고되었다.,false,,,,false,,,,,pancol_a_continuous_use,scope_only_no_structured_binding,허가된 연속 복용 기간을 넘었을 수 있습니다.,증상이 지속되면 추가 복용 대신 약사 또는 의사와 상담하세요.,src/lib/otc/engine.ts:991,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,false,,false,,false,,,,
EXP-OTC-01-NB-P11-B14-pregnancy_lactation,OTC-V51-EU-a407be4ec65c921b,OTC-RULE-006,pregnancy_lactation,released,high,EXP-OTC-01,201110646,MFDS-201110646,덱스피드연질캡슐(덱시부프로펜),ING-dexibuprofen,덱시부프로펜,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/201110646/NB,sha256:1fb48f840d563a2ee2e20c1cf8d9b5d4f5461704db10a8c0970512869889b394,1fb48f840d563a2ee2e20c1cf8d9b5d4f5461704db10a8c0970512869889b394,33bfeed8cd7f740766b65737aacd760e30d9897fa6b13bfbe89e664e88b84b66,2026-07-14,2026-07-14T02:56:31.878369+00:00,"사용상의주의사항 PDF p.11, 문단 14",된 일부 시판 후 사례에서는 교환 수혈이나 투석 같은 침습적 시술이 필요했다. 임신 20~30주 동안 이 약의,false,,,,false,,,,,ibuprofen_pregnancy_lactation,item_sequence=198601920|flags=pregnancy_lactation,임신 또는 수유 중 주의가 필요한 제품이 포함되어 있습니다.,복용 전 의사 또는 약사와 상담하세요.,src/lib/otc/engine.ts:1094,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,true,text:OTC-V51-TEXT-b16eba3e7217a380,false,,true,OTC-V51-TEXT-b16eba3e7217a380,,,
EXP-OTC-01-NB-P11-B8-pregnancy_lactation,OTC-V51-EU-eeb7dfb7980329ea,OTC-RULE-006,pregnancy_lactation,released,high,EXP-OTC-01,201110646,MFDS-201110646,덱스피드연질캡슐(덱시부프로펜),ING-dexibuprofen,덱시부프로펜,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/201110646/NB,sha256:1fb48f840d563a2ee2e20c1cf8d9b5d4f5461704db10a8c0970512869889b394,1fb48f840d563a2ee2e20c1cf8d9b5d4f5461704db10a8c0970512869889b394,33bfeed8cd7f740766b65737aacd760e30d9897fa6b13bfbe89e664e88b84b66,2026-07-14,2026-07-14T02:56:31.878369+00:00,"사용상의주의사항 PDF p.11, 문단 8",8. 임부에 대한 투여,false,,,,false,,,,,ibuprofen_pregnancy_lactation,item_sequence=198601920|flags=pregnancy_lactation,임신 또는 수유 중 주의가 필요한 제품이 포함되어 있습니다.,복용 전 의사 또는 약사와 상담하세요.,src/lib/otc/engine.ts:1094,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,false,,false,,false,,,,
EXP-OTC-01-NB-P11-B9-pregnancy_lactation,OTC-V51-EU-151f6660ef09cfef,OTC-RULE-006,pregnancy_lactation,released,high,EXP-OTC-01,201110646,MFDS-201110646,덱스피드연질캡슐(덱시부프로펜),ING-dexibuprofen,덱시부프로펜,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/201110646/NB,sha256:1fb48f840d563a2ee2e20c1cf8d9b5d4f5461704db10a8c0970512869889b394,1fb48f840d563a2ee2e20c1cf8d9b5d4f5461704db10a8c0970512869889b394,33bfeed8cd7f740766b65737aacd760e30d9897fa6b13bfbe89e664e88b84b66,2026-07-14,2026-07-14T02:56:31.878369+00:00,"사용상의주의사항 PDF p.11, 문단 9",1) 임신 약 20주 이후 이 약을 포함한 비스테로이드성 소염제(NSAIDs)의 사용은 태아 신기능 이상을 일으켜,false,,,,false,,,,,ibuprofen_pregnancy_lactation,item_sequence=198601920|flags=pregnancy_lactation,임신 또는 수유 중 주의가 필요한 제품이 포함되어 있습니다.,복용 전 의사 또는 약사와 상담하세요.,src/lib/otc/engine.ts:1094,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,false,,false,,false,,,,
EXP-OTC-01-NB-P2-B10-decongestant_hypertension,OTC-V51-EU-84dca94d1bef82bd,OTC-RULE-014,decongestant_hypertension,released,high,EXP-OTC-01,201110646,MFDS-201110646,덱스피드연질캡슐(덱시부프로펜),ING-dexibuprofen,덱시부프로펜,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/201110646/NB,sha256:1fb48f840d563a2ee2e20c1cf8d9b5d4f5461704db10a8c0970512869889b394,1fb48f840d563a2ee2e20c1cf8d9b5d4f5461704db10a8c0970512869889b394,985f6bfb8efabc4ee8f0fb25fbf81b60504a9d5a096aea233f7cc823bdfe286d,2026-07-14,2026-07-14T02:56:31.878369+00:00,"사용상의주의사항 PDF p.2, 문단 10",7) 심한 고혈압 환자,false,,,,false,,,,,pancol_a_phenylephrine_hypertension,item_sequence=196800036|flags=decongestant_hypertension,고혈압 또는 심혈관질환에서 비충혈제거제 주의가 필요할 수 있습니다.,복용 전 의사 또는 약사와 상담하세요.,src/lib/otc/engine.ts:1051,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,false,,false,,false,,,,
EXP-OTC-01-NB-P2-B17-pregnancy_lactation,OTC-V51-EU-e99342695c4fcc05,OTC-RULE-006,pregnancy_lactation,released,high,EXP-OTC-01,201110646,MFDS-201110646,덱스피드연질캡슐(덱시부프로펜),ING-dexibuprofen,덱시부프로펜,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/201110646/NB,sha256:1fb48f840d563a2ee2e20c1cf8d9b5d4f5461704db10a8c0970512869889b394,1fb48f840d563a2ee2e20c1cf8d9b5d4f5461704db10a8c0970512869889b394,985f6bfb8efabc4ee8f0fb25fbf81b60504a9d5a096aea233f7cc823bdfe286d,2026-07-14,2026-07-14T02:56:31.878369+00:00,"사용상의주의사항 PDF p.2, 문단 17",12) 임신 6개월 이상의 임부(비스테로이드성 소염(항염)진통제와 마찬가지로 임신 말기에 이 약을 투여 시,false,,"사용상의주의사항 PDF p.2, 문단 17",12) 임신 6개월 이상의 임부(비스테로이드성 소염(항염)진통제와 마찬가지로 임신 말기에 이 약을 투여 시,false,,,,,ibuprofen_pregnancy_lactation,item_sequence=198601920|flags=pregnancy_lactation,임신 또는 수유 중 주의가 필요한 제품이 포함되어 있습니다.,복용 전 의사 또는 약사와 상담하세요.,src/lib/otc/engine.ts:1094,2,alternative_context,needs_expert_review,inactive_candidate,shortlisted_context_not_expert_verified,included,,false,,false,,false,,,,
EXP-OTC-01-NB-P2-B20-gi_bleeding_ulcer,OTC-V51-EU-858b8f3b0575b50a,OTC-RULE-009,gi_bleeding_ulcer,released,high,EXP-OTC-01,201110646,MFDS-201110646,덱스피드연질캡슐(덱시부프로펜),ING-dexibuprofen,덱시부프로펜,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/201110646/NB,sha256:1fb48f840d563a2ee2e20c1cf8d9b5d4f5461704db10a8c0970512869889b394,1fb48f840d563a2ee2e20c1cf8d9b5d4f5461704db10a8c0970512869889b394,985f6bfb8efabc4ee8f0fb25fbf81b60504a9d5a096aea233f7cc823bdfe286d,2026-07-14,2026-07-14T02:56:31.878369+00:00,"사용상의주의사항 PDF p.2, 문단 20","14) 이전의 비스테로이드성 소염(항염)진통제 치료로 인해, 위장관 출혈 또는 천공(뚫림)이 발생한 병력이 있",false,,,,false,,,,,ibuprofen_gi_bleeding_or_ulcer,item_sequence=198601920|flags=gi_bleeding_ulcer,위장관 출혈 또는 궤양 위험과 관련된 제품이 포함되어 있습니다.,복용 전 의사 또는 약사와 상담하세요.,src/lib/otc/engine.ts:1030,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,false,,false,,false,,,,
EXP-OTC-01-NB-P2-B4-gi_bleeding_ulcer,OTC-V51-EU-73063c73f537fc50,OTC-RULE-009,gi_bleeding_ulcer,released,high,EXP-OTC-01,201110646,MFDS-201110646,덱스피드연질캡슐(덱시부프로펜),ING-dexibuprofen,덱시부프로펜,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/201110646/NB,sha256:1fb48f840d563a2ee2e20c1cf8d9b5d4f5461704db10a8c0970512869889b394,1fb48f840d563a2ee2e20c1cf8d9b5d4f5461704db10a8c0970512869889b394,985f6bfb8efabc4ee8f0fb25fbf81b60504a9d5a096aea233f7cc823bdfe286d,2026-07-14,2026-07-14T02:56:31.878369+00:00,"사용상의주의사항 PDF p.2, 문단 4","1) 위장관궤양이 있거나 징후가 있는 환자, 또는 그 재발병력이 있는 환자",false,,,,false,,,,,ibuprofen_gi_bleeding_or_ulcer,item_sequence=198601920|flags=gi_bleeding_ulcer,위장관 출혈 또는 궤양 위험과 관련된 제품이 포함되어 있습니다.,복용 전 의사 또는 약사와 상담하세요.,src/lib/otc/engine.ts:1030,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,false,,false,,false,,,,
EXP-OTC-01-NB-P2-B7-hepatic_disease,OTC-V51-EU-ab6864f3cd1cc752,OTC-RULE-007,hepatic_disease,released,high,EXP-OTC-01,201110646,MFDS-201110646,덱스피드연질캡슐(덱시부프로펜),ING-dexibuprofen,덱시부프로펜,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/201110646/NB,sha256:1fb48f840d563a2ee2e20c1cf8d9b5d4f5461704db10a8c0970512869889b394,1fb48f840d563a2ee2e20c1cf8d9b5d4f5461704db10a8c0970512869889b394,985f6bfb8efabc4ee8f0fb25fbf81b60504a9d5a096aea233f7cc823bdfe286d,2026-07-14,2026-07-14T02:56:31.878369+00:00,"사용상의주의사항 PDF p.2, 문단 7",4) 심한 간장애 환자,false,,"사용상의주의사항 PDF p.2, 문단 7",4) 심한 간장애 환자,false,,,,,acetaminophen_liver_disease,item_sequence=202106092|ingredient_id=ING-acetaminophen|flags=hepatic_disease,간질환과 관련해 주의가 필요한 제품이 포함되어 있습니다.,복용 전 의사 또는 약사와 상담하세요.,src/lib/otc/engine.ts:1016,2,alternative_context,needs_expert_review,inactive_candidate,shortlisted_context_not_expert_verified,included,,true,text:OTC-V51-TEXT-1d70c5049f597492,false,,true,OTC-V51-TEXT-1d70c5049f597492,,,
EXP-OTC-01-NB-P2-B8-renal_disease,OTC-V51-EU-831b8462268582e2,OTC-RULE-008,renal_disease,released,high,EXP-OTC-01,201110646,MFDS-201110646,덱스피드연질캡슐(덱시부프로펜),ING-dexibuprofen,덱시부프로펜,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/201110646/NB,sha256:1fb48f840d563a2ee2e20c1cf8d9b5d4f5461704db10a8c0970512869889b394,1fb48f840d563a2ee2e20c1cf8d9b5d4f5461704db10a8c0970512869889b394,985f6bfb8efabc4ee8f0fb25fbf81b60504a9d5a096aea233f7cc823bdfe286d,2026-07-14,2026-07-14T02:56:31.878369+00:00,"사용상의주의사항 PDF p.2, 문단 8",5) 심한 신장애(신장장애) 환자,false,,"사용상의주의사항 PDF p.2, 문단 8",5) 심한 신장애(신장장애) 환자,false,,,,,ibuprofen_kidney_disease,item_sequence=198601920|flags=renal_disease,신장질환과 관련해 주의가 필요한 제품이 포함되어 있습니다.,복용 전 의사 또는 약사와 상담하세요.,src/lib/otc/engine.ts:1023,2,alternative_context,needs_expert_review,inactive_candidate,shortlisted_context_not_expert_verified,included,,true,text:OTC-V51-TEXT-07c380921f445515,false,,true,OTC-V51-TEXT-07c380921f445515,,,
EXP-OTC-01-NB-P3-B1-decongestant_hypertension,OTC-V51-EU-b2cea3ebdbb307c4,OTC-RULE-014,decongestant_hypertension,released,high,EXP-OTC-01,201110646,MFDS-201110646,덱스피드연질캡슐(덱시부프로펜),ING-dexibuprofen,덱시부프로펜,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/201110646/NB,sha256:1fb48f840d563a2ee2e20c1cf8d9b5d4f5461704db10a8c0970512869889b394,1fb48f840d563a2ee2e20c1cf8d9b5d4f5461704db10a8c0970512869889b394,c513b07831fc5fcec984735a3b4f40cce41f39e754e65b94488ffd1d061dc341,2026-07-14,2026-07-14T02:56:31.878369+00:00,"사용상의주의사항 PDF p.3, 문단 1",(1) 아스피린과의 병용(함께 복용)이 비스테로이드성 소염(항염)진통제의 사용과 관련된 중대한 심혈관계 혈,false,,,,false,,,,,pancol_a_phenylephrine_hypertension,item_sequence=196800036|flags=decongestant_hypertension,고혈압 또는 심혈관질환에서 비충혈제거제 주의가 필요할 수 있습니다.,복용 전 의사 또는 약사와 상담하세요.,src/lib/otc/engine.ts:1051,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,false,,false,,false,,,,
EXP-OTC-01-NB-P3-B17-sedation_driving,OTC-V51-EU-e8ab47919ecaf56c,OTC-RULE-010,sedation_driving,released,high,EXP-OTC-01,201110646,MFDS-201110646,덱스피드연질캡슐(덱시부프로펜),ING-dexibuprofen,덱시부프로펜,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/201110646/NB,sha256:1fb48f840d563a2ee2e20c1cf8d9b5d4f5461704db10a8c0970512869889b394,1fb48f840d563a2ee2e20c1cf8d9b5d4f5461704db10a8c0970512869889b394,c513b07831fc5fcec984735a3b4f40cce41f39e754e65b94488ffd1d061dc341,2026-07-14,2026-07-14T02:56:31.878369+00:00,"사용상의주의사항 PDF p.3, 문단 17",이 있다. 그러므로 운전이나 기계를 작동하는 경우에는 주의해서 복용해야 한다. 1회 또는 단기간 복용하는,false,,"사용상의주의사항 PDF p.3, 문단 17",이 있다. 그러므로 운전이나 기계를 작동하는 경우에는 주의해서 복용해야 한다. 1회 또는 단기간 복용하는,false,,,,,pancol_a_driving,item_sequence=196800036|flags=sedation_driving,졸림을 유발해 운전이나 기계 조작에 영향을 줄 수 있습니다.,운전·기계 조작을 피하고 허가사항을 확인하세요.,src/lib/otc/engine.ts:1037,2,alternative_context,needs_expert_review,inactive_candidate,shortlisted_context_not_expert_verified,included,,false,,false,,false,,,,
EXP-OTC-01-NB-P3-B19-maximum_duration,OTC-V51-EU-57139ac9ca0c97b4,OTC-RULE-015,maximum_duration,draft,caution,EXP-OTC-01,201110646,MFDS-201110646,덱스피드연질캡슐(덱시부프로펜),ING-dexibuprofen,덱시부프로펜,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/201110646/NB,sha256:1fb48f840d563a2ee2e20c1cf8d9b5d4f5461704db10a8c0970512869889b394,1fb48f840d563a2ee2e20c1cf8d9b5d4f5461704db10a8c0970512869889b394,c513b07831fc5fcec984735a3b4f40cce41f39e754e65b94488ffd1d061dc341,2026-07-14,2026-07-14T02:56:31.878369+00:00,"사용상의주의사항 PDF p.3, 문단 19",3) 장기간 동안 고용량으로 복용하면 두통이 유발될 수 있다.,false,,"사용상의주의사항 PDF p.3, 문단 19",3) 장기간 동안 고용량으로 복용하면 두통이 유발될 수 있다.,false,,,,,pancol_a_continuous_use,scope_only_no_structured_binding,허가된 연속 복용 기간을 넘었을 수 있습니다.,증상이 지속되면 추가 복용 대신 약사 또는 의사와 상담하세요.,src/lib/otc/engine.ts:991,2,alternative_context,needs_expert_review,inactive_candidate,shortlisted_context_not_expert_verified,included,,false,,false,,false,,,,
EXP-OTC-01-NB-P3-B23-hepatic_disease,OTC-V51-EU-8b49085aab13ce21,OTC-RULE-007,hepatic_disease,released,high,EXP-OTC-01,201110646,MFDS-201110646,덱스피드연질캡슐(덱시부프로펜),ING-dexibuprofen,덱시부프로펜,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/201110646/NB,sha256:1fb48f840d563a2ee2e20c1cf8d9b5d4f5461704db10a8c0970512869889b394,1fb48f840d563a2ee2e20c1cf8d9b5d4f5461704db10a8c0970512869889b394,c513b07831fc5fcec984735a3b4f40cce41f39e754e65b94488ffd1d061dc341,2026-07-14,2026-07-14T02:56:31.878369+00:00,"사용상의주의사항 PDF p.3, 문단 23",3) 간장애 또는 그 병력이 있는 환자,false,,,,false,,,,,acetaminophen_liver_disease,item_sequence=202106092|ingredient_id=ING-acetaminophen|flags=hepatic_disease,간질환과 관련해 주의가 필요한 제품이 포함되어 있습니다.,복용 전 의사 또는 약사와 상담하세요.,src/lib/otc/engine.ts:1016,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,false,,false,,false,,,,
EXP-OTC-01-NB-P3-B24-renal_disease,OTC-V51-EU-12b60a6f671f7fb7,OTC-RULE-008,renal_disease,released,high,EXP-OTC-01,201110646,MFDS-201110646,덱스피드연질캡슐(덱시부프로펜),ING-dexibuprofen,덱시부프로펜,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/201110646/NB,sha256:1fb48f840d563a2ee2e20c1cf8d9b5d4f5461704db10a8c0970512869889b394,1fb48f840d563a2ee2e20c1cf8d9b5d4f5461704db10a8c0970512869889b394,c513b07831fc5fcec984735a3b4f40cce41f39e754e65b94488ffd1d061dc341,2026-07-14,2026-07-14T02:56:31.878369+00:00,"사용상의주의사항 PDF p.3, 문단 24",4) 신장애(신장장애) 또는 그 병력이 있는 환자,false,,,,false,,,,,ibuprofen_kidney_disease,item_sequence=198601920|flags=renal_disease,신장질환과 관련해 주의가 필요한 제품이 포함되어 있습니다.,복용 전 의사 또는 약사와 상담하세요.,src/lib/otc/engine.ts:1023,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,false,,false,,false,,,,
EXP-OTC-01-NB-P3-B26-decongestant_hypertension,OTC-V51-EU-4236647b52dbe01b,OTC-RULE-014,decongestant_hypertension,released,high,EXP-OTC-01,201110646,MFDS-201110646,덱스피드연질캡슐(덱시부프로펜),ING-dexibuprofen,덱시부프로펜,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/201110646/NB,sha256:1fb48f840d563a2ee2e20c1cf8d9b5d4f5461704db10a8c0970512869889b394,1fb48f840d563a2ee2e20c1cf8d9b5d4f5461704db10a8c0970512869889b394,c513b07831fc5fcec984735a3b4f40cce41f39e754e65b94488ffd1d061dc341,2026-07-14,2026-07-14T02:56:31.878369+00:00,"사용상의주의사항 PDF p.3, 문단 26",6) 고혈압 환자,false,,,,false,,,,,pancol_a_phenylephrine_hypertension,item_sequence=196800036|flags=decongestant_hypertension,고혈압 또는 심혈관질환에서 비충혈제거제 주의가 필요할 수 있습니다.,복용 전 의사 또는 약사와 상담하세요.,src/lib/otc/engine.ts:1051,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,true,text:OTC-V51-TEXT-f1ce6a443fc14131,false,,true,OTC-V51-TEXT-f1ce6a443fc14131,,,
EXP-OTC-01-NB-P3-B7-duplicate_pharmacologic_class,OTC-V51-EU-81094402510de0fd,OTC-RULE-002,duplicate_pharmacologic_class,released,high,EXP-OTC-01,201110646,MFDS-201110646,덱스피드연질캡슐(덱시부프로펜),ING-dexibuprofen,덱시부프로펜,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/201110646/NB,sha256:1fb48f840d563a2ee2e20c1cf8d9b5d4f5461704db10a8c0970512869889b394,1fb48f840d563a2ee2e20c1cf8d9b5d4f5461704db10a8c0970512869889b394,c513b07831fc5fcec984735a3b4f40cce41f39e754e65b94488ffd1d061dc341,2026-07-14,2026-07-14T02:56:31.878369+00:00,"사용상의주의사항 PDF p.3, 문단 7","2) 다른 비스테로이드성 소염(항염)진통제와 병용투여(함께 복용) 시 위장관계 이상반응, 위장관 출혈 등 이",false,,,,false,,,,,ibuprofen_and_other_NSAIDs,scope_only_no_structured_binding,같은 NSAID 계열 성분을 함께 복용할 수 있습니다.,함께 복용하지 말고 복용 전 약사 또는 의사와 상담하세요.,src/lib/otc/engine.ts:759,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,true,location:OTC-V51-EU-81094402510de0fd,true,OTC-V51-EU-81094402510de0fd,false,,,,
EXP-OTC-01-NB-P3-B7-gi_bleeding_ulcer,OTC-V51-EU-81094402510de0fd,OTC-RULE-009,gi_bleeding_ulcer,released,high,EXP-OTC-01,201110646,MFDS-201110646,덱스피드연질캡슐(덱시부프로펜),ING-dexibuprofen,덱시부프로펜,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/201110646/NB,sha256:1fb48f840d563a2ee2e20c1cf8d9b5d4f5461704db10a8c0970512869889b394,1fb48f840d563a2ee2e20c1cf8d9b5d4f5461704db10a8c0970512869889b394,c513b07831fc5fcec984735a3b4f40cce41f39e754e65b94488ffd1d061dc341,2026-07-14,2026-07-14T02:56:31.878369+00:00,"사용상의주의사항 PDF p.3, 문단 7","2) 다른 비스테로이드성 소염(항염)진통제와 병용투여(함께 복용) 시 위장관계 이상반응, 위장관 출혈 등 이",false,,,,false,,,,,ibuprofen_gi_bleeding_or_ulcer,item_sequence=198601920|flags=gi_bleeding_ulcer,위장관 출혈 또는 궤양 위험과 관련된 제품이 포함되어 있습니다.,복용 전 의사 또는 약사와 상담하세요.,src/lib/otc/engine.ts:1030,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,true,location:OTC-V51-EU-81094402510de0fd,true,OTC-V51-EU-81094402510de0fd,false,,,,
